;intézmény megyéje;intézmény városa;vizsgázó évfolyama;vizsgázó képzési típusa;vizsgázó neme;vizsgázó képzési munkarendje;vizsgatárgy neve;vizsga szintje;vizsga fajtája;vizsgamentesség;vizsga nyelve;érdemjegy;össz százalék;össz pontszám;vizsgázó részvétele;I. feleletválasztós kérdéssor;II. esszé: tartalom;II. esszé:  kifejtés módja;III. összetett feladatok;írásbeli pontszám;mérés és tételkifejtés: tartalmi helyesség;mérés és tételkifejtés: felépítés, kifejtés;szóbeli pontszám;év;szint;időszak;egy téma kifejtése kísérlettel vagy méréssel: tartalom;egy téma kifejtése kísérlettel vagy méréssel: felépítés, kifejtés;II. összetett feladatok
12582;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;83.0;125.0;megjelent;24.0;;;;65.0;;;60.0;2014;K;ősz;55.0;5.0;41.0
12583;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;62.0;94.0;megjelent;26.0;;;;60.0;;;34.0;2014;K;ősz;32.0;2.0;34.0
12584;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;92.0;139.0;megjelent;34.0;;;;79.0;;;60.0;2014;K;ősz;55.0;5.0;45.0
12585;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;69.0;104.0;megjelent;28.0;;;;48.0;;;56.0;2014;K;ősz;51.0;5.0;20.0
12586;Budapest;Budapest;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;61.0;92.0;megjelent;22.0;;;;40.0;;;52.0;2014;K;ősz;48.0;4.0;18.0
12587;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;82.0;124.0;megjelent;28.0;;;;65.0;;;59.0;2014;K;ősz;54.0;5.0;37.0
12588;Budapest;Budapest;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;18.0;;;;33.0;;;57.0;2014;K;ősz;52.0;5.0;15.0
12589;Budapest;Budapest;;szakközép;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;5.0;82.0;123.0;megjelent;30.0;;;;63.0;;;60.0;2014;K;ősz;55.0;5.0;33.0
12590;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;22.0;;;;37.0;;;53.0;2014;K;ősz;49.0;4.0;15.0
12591;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;67.0;101.0;megjelent;28.0;;;;65.0;;;36.0;2014;K;ősz;33.0;3.0;37.0
12592;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;;;;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12593;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;127.0;megjelent;36.0;;;;67.0;;;60.0;2014;K;ősz;55.0;5.0;31.0
12594;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;28.0;;;;45.0;;;45.0;2014;K;ősz;43.0;2.0;17.0
12595;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;4.0;62.0;94.0;megjelent;28.0;;;;53.0;;;41.0;2014;K;ősz;37.0;4.0;25.0
12596;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;az írásbeli vizsgát szóban teszi le (100/1997. Korm. rendelet 24. § (1), (4));magyar;;;;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12597;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;126.0;megjelent;30.0;;;;69.0;;;57.0;2014;K;ősz;52.0;5.0;39.0
12598;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;91.0;137.0;megjelent;28.0;;;;77.0;;;60.0;2014;K;ősz;55.0;5.0;49.0
12599;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;44.0;66.0;megjelent;24.0;;;;55.0;;;11.0;2014;K;ősz;10.0;1.0;31.0
12600;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;91.0;137.0;megjelent;30.0;;;;80.0;;;57.0;2014;K;ősz;52.0;5.0;50.0
12601;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;2.0;37.0;56.0;megjelent;14.0;;;;25.0;;;31.0;2014;K;ősz;26.0;5.0;11.0
12602;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;4.0;61.0;92.0;megjelent;26.0;;;;44.0;;;48.0;2014;K;ősz;43.0;5.0;18.0
12603;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;3.0;46.0;69.0;megjelent;20.0;;;;35.0;;;34.0;2014;K;ősz;30.0;4.0;15.0
12604;Budapest;Budapest;;-;nõ;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;1.0;10.0;15.0;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12605;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;61.0;92.0;megjelent;16.0;;;;41.0;;;51.0;2014;K;ősz;47.0;4.0;25.0
12606;Budapest;Budapest;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;70.0;106.0;megjelent;22.0;;;;58.0;;;48.0;2014;K;ősz;44.0;4.0;36.0
12607;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;71.0;107.0;megjelent;20.0;;;;53.0;;;54.0;2014;K;ősz;50.0;4.0;33.0
12608;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;58.0;88.0;megjelent;22.0;;;;42.0;;;46.0;2014;K;ősz;41.0;5.0;20.0
12609;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;3.0;49.0;74.0;megjelent;22.0;;;;37.0;;;37.0;2014;K;ősz;33.0;4.0;15.0
12610;Budapest;Budapest;;-;nõ;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12611;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;32.0;;;;64.0;;;56.0;2014;K;ősz;51.0;5.0;32.0
12612;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;87.0;131.0;megjelent;30.0;;;;71.0;;;60.0;2014;K;ősz;55.0;5.0;41.0
12613;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;86.0;129.0;megjelent;34.0;;;;72.0;;;57.0;2014;K;ősz;52.0;5.0;38.0
12614;Budapest;Budapest;12.0;gimnázium;férfi;felnõttoktatás, esti/levelezõ;fizika;közép;rendes;mentesül az értékelési rendszer egy részlete alól (100/1997. Korm. rend. 20. § (7) d));magyar;3.0;40.0;60.0;megjelent;8.0;;;;15.0;;;45.0;2014;K;ősz;42.0;3.0;7.0
12615;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;127.0;megjelent;32.0;;;;80.0;;;47.0;2014;K;ősz;43.0;4.0;48.0
12616;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;3.0;48.0;72.0;megjelent;24.0;;;;37.0;;;35.0;2014;K;ősz;33.0;2.0;13.0
12617;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;4.0;60.0;90.0;megjelent;22.0;;;;35.0;;;55.0;2014;K;ősz;51.0;4.0;13.0
12618;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;4.0;68.0;102.0;megjelent;26.0;;;;53.0;;;49.0;2014;K;ősz;45.0;4.0;27.0
12619;Budapest;Budapest;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;81.0;122.0;megjelent;30.0;;;;64.0;;;58.0;2014;K;ősz;53.0;5.0;34.0
12620;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;96.0;144.0;megjelent;36.0;;;;84.0;;;60.0;2014;K;ősz;55.0;5.0;48.0
12621;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;58.0;87.0;megjelent;26.0;;;;61.0;;;26.0;2014;K;ősz;24.0;2.0;35.0
12622;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;4.0;71.0;107.0;megjelent;20.0;;;;49.0;;;58.0;2014;K;ősz;53.0;5.0;29.0
12623;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;61.0;92.0;megjelent;30.0;;;;60.0;;;32.0;2014;K;ősz;29.0;3.0;30.0
12624;Budapest;Budapest;;-;nõ;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12625;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;4.0;60.0;90.0;megjelent;30.0;;;;51.0;;;39.0;2014;K;ősz;35.0;4.0;21.0
12626;Budapest;Budapest;;gimnázium;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;5.0;86.0;129.0;megjelent;32.0;;;;72.0;;;57.0;2014;K;ősz;52.0;5.0;40.0
12627;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;24.0;;;;62.0;;;58.0;2014;K;ősz;53.0;5.0;38.0
12628;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;74.0;112.0;megjelent;28.0;;;;54.0;;;58.0;2014;K;ősz;53.0;5.0;26.0
12629;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;52.0;78.0;megjelent;24.0;;;;46.0;;;32.0;2014;K;ősz;29.0;3.0;22.0
12630;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;90.0;136.0;megjelent;28.0;;;;76.0;;;60.0;2014;K;ősz;55.0;5.0;48.0
12631;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;spanyol;4.0;63.0;95.0;megjelent;22.0;;;;37.0;;;58.0;2014;K;ősz;54.0;4.0;15.0
12632;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;4.0;60.0;90.0;megjelent;26.0;;;;47.0;;;43.0;2014;K;ősz;41.0;2.0;21.0
12633;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12634;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;94.0;141.0;megjelent;32.0;;;;81.0;;;60.0;2014;K;ősz;55.0;5.0;49.0
12635;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;78.0;118.0;megjelent;32.0;;;;58.0;;;60.0;2014;K;ősz;55.0;5.0;26.0
12636;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;mentesül az értékelési rendszer egy részlete alól (100/1997. Korm. rend. 20. § (7) d));magyar;5.0;89.0;134.0;megjelent;26.0;;;;74.0;;;60.0;2014;K;ősz;55.0;5.0;48.0
12637;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;78.0;118.0;megjelent;34.0;;;;66.0;;;52.0;2014;K;ősz;47.0;5.0;32.0
12638;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;94.0;141.0;megjelent;38.0;;;;85.0;;;56.0;2014;K;ősz;51.0;5.0;47.0
12639;Budapest;Budapest;13.0;-;nõ;nappali;fizika;közép;kiegészítõ;-;magyar;3.0;51.0;77.0;megjelent;24.0;;;;44.0;;;33.0;2014;K;ősz;30.0;3.0;20.0
12640;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;angol;4.0;61.0;92.0;megjelent;22.0;;;;41.0;;;51.0;2014;K;ősz;47.0;4.0;19.0
12641;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;90.0;136.0;megjelent;28.0;;;;76.0;;;60.0;2014;K;ősz;55.0;5.0;48.0
12642;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;76.0;115.0;megjelent;26.0;;;;55.0;;;60.0;2014;K;ősz;55.0;5.0;29.0
12643;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;45.0;68.0;megjelent;22.0;;;;34.0;;;34.0;2014;K;ősz;31.0;3.0;12.0
12644;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;94.0;142.0;megjelent;36.0;;;;84.0;;;58.0;2014;K;ősz;53.0;5.0;48.0
12645;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;angol;4.0;69.0;104.0;megjelent;28.0;;;;69.0;;;35.0;2014;K;ősz;33.0;2.0;41.0
12646;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;95.0;143.0;megjelent;34.0;;;;83.0;;;60.0;2014;K;ősz;55.0;5.0;49.0
12647;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;121.0;megjelent;26.0;;;;63.0;;;58.0;2014;K;ősz;54.0;4.0;37.0
12648;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;;;;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12649;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;86.0;129.0;megjelent;30.0;;;;69.0;;;60.0;2014;K;ősz;55.0;5.0;39.0
12650;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;85.0;128.0;megjelent;26.0;;;;68.0;;;60.0;2014;K;ősz;55.0;5.0;42.0
12651;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;88.0;133.0;megjelent;28.0;;;;73.0;;;60.0;2014;K;ősz;55.0;5.0;45.0
12652;Budapest;Budapest;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;83.0;125.0;megjelent;24.0;;;;66.0;;;59.0;2014;K;ősz;54.0;5.0;42.0
12653;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;1.0;25.0;38.0;nem jelent meg;;;;;;;;;2014;K;ősz;;;
12654;Budapest;Budapest;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;126.0;megjelent;34.0;;;;79.0;;;47.0;2014;K;ősz;42.0;5.0;45.0
12655;Budapest;Budapest;;-;nõ;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;1.0;20.0;31.0;megjelent;16.0;;;;21.0;;;10.0;2014;K;ősz;10.0;0.0;5.0
12656;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;86.0;129.0;megjelent;32.0;;;;69.0;;;60.0;2014;K;ősz;55.0;5.0;37.0
12657;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;44.0;67.0;megjelent;28.0;;;;41.0;;;26.0;2014;K;ősz;24.0;2.0;13.0
12658;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;18.0;;;;38.0;;;52.0;2014;K;ősz;47.0;5.0;20.0
12659;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;72.0;109.0;megjelent;32.0;;;;52.0;;;57.0;2014;K;ősz;52.0;5.0;20.0
12660;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;96.0;145.0;megjelent;36.0;;;;85.0;;;60.0;2014;K;ősz;55.0;5.0;49.0
12661;Budapest;Budapest;;szakközép;nõ;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;4.0;62.0;93.0;megjelent;18.0;;;;38.0;;;55.0;2014;K;ősz;51.0;4.0;20.0
12662;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;72.0;109.0;megjelent;24.0;;;;55.0;;;54.0;2014;K;ősz;50.0;4.0;31.0
12663;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;81.0;122.0;megjelent;24.0;;;;71.0;;;51.0;2014;K;ősz;47.0;4.0;47.0
12664;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;81.0;122.0;megjelent;24.0;;;;72.0;;;50.0;2014;K;ősz;47.0;3.0;48.0
12665;Budapest;Budapest;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;12.0;;;;34.0;;;56.0;2014;K;ősz;51.0;5.0;22.0
12666;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;88.0;132.0;megjelent;26.0;;;;72.0;;;60.0;2014;K;ősz;55.0;5.0;46.0
12667;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;67.0;101.0;megjelent;20.0;;;;44.0;;;57.0;2014;K;ősz;53.0;4.0;24.0
12668;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;67.0;101.0;megjelent;30.0;;;;60.0;;;41.0;2014;K;ősz;37.0;4.0;30.0
12669;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;127.0;megjelent;28.0;;;;70.0;;;57.0;2014;K;ősz;52.0;5.0;42.0
12670;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;74.0;111.0;megjelent;22.0;;;;61.0;;;50.0;2014;K;ősz;46.0;4.0;39.0
12671;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;77.0;116.0;megjelent;26.0;;;;56.0;;;60.0;2014;K;ősz;55.0;5.0;30.0
12672;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;121.0;megjelent;26.0;;;;61.0;;;60.0;2014;K;ősz;55.0;5.0;35.0
12673;Budapest;Budapest;12.0;gimnázium;férfi;felnõttoktatás, esti/levelezõ;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;26.0;;;;60.0;;;60.0;2014;K;ősz;55.0;5.0;34.0
12674;Budapest;Budapest;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;61.0;92.0;megjelent;22.0;;;;42.0;;;50.0;2014;K;ősz;45.0;5.0;20.0
12675;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;77.0;116.0;megjelent;24.0;;;;60.0;;;56.0;2014;K;ősz;52.0;4.0;36.0
12676;Budapest;Budapest;;szakközép;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;3.0;54.0;82.0;megjelent;18.0;;;;38.0;;;44.0;2014;K;ősz;39.0;5.0;20.0
12677;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;52.0;78.0;megjelent;20.0;;;;60.0;;;18.0;2014;K;ősz;18.0;0.0;40.0
12678;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;74.0;111.0;megjelent;30.0;;;;66.0;;;45.0;2014;K;ősz;40.0;5.0;36.0
12679;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;98.0;147.0;megjelent;38.0;;;;87.0;;;60.0;2014;K;ősz;55.0;5.0;49.0
12680;Budapest;Budapest;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;62.0;94.0;megjelent;20.0;;;;34.0;;;60.0;2014;K;ősz;55.0;5.0;14.0
12681;Budapest;Budapest;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;angol;5.0;80.0;120.0;megjelent;24.0;;;;68.0;;;52.0;2014;K;ősz;51.0;1.0;44.0
12682;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;86.0;129.0;megjelent;34.0;;;;82.0;;;47.0;2014;K;ősz;43.0;4.0;48.0
12683;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;48.0;73.0;megjelent;16.0;;;;31.0;;;42.0;2014;K;ősz;39.0;3.0;15.0
12684;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;63.0;95.0;megjelent;22.0;;;;40.0;;;55.0;2014;K;ősz;50.0;5.0;18.0
12685;Budapest;Budapest;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;67.0;101.0;megjelent;22.0;;;;51.0;;;50.0;2014;K;ősz;47.0;3.0;29.0
12686;Budapest;Budapest;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;86.0;130.0;megjelent;32.0;;;;70.0;;;60.0;2014;K;ősz;55.0;5.0;38.0
12687;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;68.0;102.0;megjelent;20.0;;;;50.0;;;52.0;2014;K;ősz;48.0;4.0;30.0
12688;Budapest;Budapest;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;93.0;140.0;megjelent;34.0;;;;82.0;;;58.0;2014;K;ősz;54.0;4.0;48.0
12689;Budapest;Budapest;;-;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;5.0;87.0;131.0;megjelent;28.0;;;;71.0;;;60.0;2014;K;ősz;55.0;5.0;43.0
12690;Budapest;Budapest;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;72.0;108.0;megjelent;28.0;;;;48.0;;;60.0;2014;K;ősz;55.0;5.0;20.0
12691;Budapest;Budapest;12.0;gimnázium;férfi;felnõttoktatás, esti/levelezõ;fizika;közép;rendes;-;magyar;2.0;30.0;45.0;megjelent;22.0;;;;32.0;;;13.0;2014;K;ősz;10.0;3.0;10.0
12692;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;30.0;;;;62.0;;;58.0;2014;K;ősz;53.0;5.0;32.0
12693;Baranya;Pécs;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;55.0;83.0;megjelent;20.0;;;;23.0;;;60.0;2014;K;ősz;55.0;5.0;3.0
12694;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;121.0;megjelent;22.0;;;;71.0;;;50.0;2014;K;ősz;46.0;4.0;49.0
12695;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;74.0;111.0;megjelent;22.0;;;;59.0;;;52.0;2014;K;ősz;48.0;4.0;37.0
12696;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;90.0;135.0;megjelent;34.0;;;;84.0;;;51.0;2014;K;ősz;48.0;3.0;50.0
12697;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;85.0;128.0;megjelent;28.0;;;;70.0;;;58.0;2014;K;ősz;54.0;4.0;42.0
12698;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;57.0;86.0;megjelent;24.0;;;;42.0;;;44.0;2014;K;ősz;41.0;3.0;18.0
12699;Baranya;Pécs;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;66.0;100.0;megjelent;22.0;;;;44.0;;;56.0;2014;K;ősz;51.0;5.0;22.0
12700;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;85.0;128.0;megjelent;34.0;;;;76.0;;;52.0;2014;K;ősz;47.0;5.0;42.0
12701;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;121.0;megjelent;28.0;;;;62.0;;;59.0;2014;K;ősz;54.0;5.0;34.0
12702;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;92.0;138.0;megjelent;32.0;;;;78.0;;;60.0;2014;K;ősz;55.0;5.0;46.0
12703;Baranya;Pécs;12.0;gimnázium;nõ;nappali;fizika;közép;javító;-;magyar;4.0;77.0;116.0;megjelent;18.0;;;;56.0;;;60.0;2014;K;ősz;55.0;5.0;38.0
12704;Baranya;Pécs;13.0;-;nõ;nappali;fizika;közép;kiegészítõ;-;magyar;3.0;52.0;79.0;megjelent;18.0;;;;25.0;;;54.0;2014;K;ősz;50.0;4.0;7.0
12705;Baranya;Pécs;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;82.0;123.0;megjelent;24.0;;;;63.0;;;60.0;2014;K;ősz;55.0;5.0;39.0
12706;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;90.0;136.0;megjelent;30.0;;;;80.0;;;56.0;2014;K;ősz;51.0;5.0;50.0
12707;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;65.0;98.0;megjelent;26.0;;;;44.0;;;54.0;2014;K;ősz;50.0;4.0;18.0
12708;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;66.0;100.0;megjelent;26.0;;;;48.0;;;52.0;2014;K;ősz;48.0;4.0;22.0
12709;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;66.0;99.0;megjelent;32.0;;;;51.0;;;48.0;2014;K;ősz;47.0;1.0;19.0
12710;Baranya;Pécs;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;88.0;132.0;megjelent;36.0;;;;77.0;;;55.0;2014;K;ősz;50.0;5.0;41.0
12711;Baranya;Pécs;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;91.0;137.0;megjelent;32.0;;;;82.0;;;55.0;2014;K;ősz;51.0;4.0;50.0
12712;Baranya;Pécs;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;64.0;97.0;megjelent;18.0;;;;47.0;;;50.0;2014;K;ősz;46.0;4.0;29.0
