# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-07 06:49:31 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646500 POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646500
#            TS   parameter     Description
#         69928       00060     Discharge, cubic feet per second
#         69929       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	69928_00060	69928_00060_cd	69929_00065	69929_00065_cd
USGS	01646500	2019-12-06 20:15	EST	3520	A	3.13	A
USGS	01646500	2019-12-06 20:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 20:45	EST	3520	A	3.13	A
USGS	01646500	2019-12-06 21:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-06 21:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 21:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 21:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 22:00	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 22:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 22:30	EST	3640	A	3.15	A
USGS	01646500	2019-12-06 22:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 23:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-06 23:15	EST	3520	A	3.13	A
USGS	01646500	2019-12-06 23:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-06 23:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 00:00	EST	3640	A	3.15	A
USGS	01646500	2019-12-07 00:15	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 00:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 00:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 01:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 01:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 01:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 01:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 02:00	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 02:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 02:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 02:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 03:00	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 03:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 03:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 03:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 04:00	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 04:15	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 04:30	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 04:45	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 05:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 05:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-07 05:30	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 05:45	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 06:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 06:15	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 06:30	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 06:45	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 07:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-07 07:15	EST	3460	A	3.12	A
USGS	01646500	2019-12-07 07:30	EST	3460	A	3.12	A
USGS	01646500	2019-12-07 07:45	EST	3460	A	3.12	A
USGS	01646500	2019-12-07 08:00	EST	3460	A	3.12	A
USGS	01646500	2019-12-07 08:15	EST	3460	A	3.12	A
USGS	01646500	2019-12-07 08:30	EST	3460	A	3.12	A
USGS	01646500	2019-12-07 08:45	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 09:00	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 09:15	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 09:30	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 09:45	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 10:00	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 10:15	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 10:30	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 10:45	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 11:00	EST	3410	A	3.11	A
USGS	01646500	2019-12-07 11:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 11:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 11:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 12:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 12:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 12:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 12:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 13:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 13:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 13:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 13:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 14:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 14:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 14:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 14:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 15:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 15:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 15:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 15:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 16:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 16:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 16:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 16:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 17:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 17:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 17:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 17:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 18:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 18:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 18:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 18:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 19:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-07 19:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 19:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 19:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 20:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 20:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 20:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 20:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 21:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 21:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 21:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 21:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 22:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 22:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 22:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 22:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 23:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 23:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 23:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-07 23:45	EST	3410	A	3.11	A
USGS	01646500	2019-12-08 00:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 00:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 00:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 00:45	EST	3410	A	3.11	A
USGS	01646500	2019-12-08 01:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 01:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 01:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 01:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 02:00	EST	3410	A	3.11	A
USGS	01646500	2019-12-08 02:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 02:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 02:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 03:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 03:15	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 03:30	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 03:45	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 04:00	EST	3350	A	3.10	A
USGS	01646500	2019-12-08 04:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 04:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 04:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 05:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 05:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 05:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 05:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 06:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 06:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 06:30	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 06:45	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 07:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 07:15	EST	3300	A	3.09	A
USGS	01646500	2019-12-08 07:30	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 07:45	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 08:00	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 08:15	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 08:30	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 08:45	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 09:00	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 09:15	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 09:30	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 09:45	EST	3190	A	3.07	A
USGS	01646500	2019-12-08 10:00	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 10:15	EST	3240	A	3.08	A
USGS	01646500	2019-12-08 10:30	EST	3190	A	3.07	A
USGS	01646500	2019-12-08 10:45	EST	3190	A	3.07	A
USGS	01646500	2019-12-08 11:00	EST	3190	A	3.07	A
USGS	01646500	2019-12-08 11:15	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 11:30	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 11:45	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 12:00	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 12:15	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 12:30	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 12:45	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 13:00	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 13:15	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 13:30	EST	3130	A	3.06	A
USGS	01646500	2019-12-08 13:45	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 14:00	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 14:15	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 14:30	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 14:45	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 15:00	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 15:15	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 15:30	EST	3080	A	3.05	A
USGS	01646500	2019-12-08 15:45	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 16:00	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 16:15	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 16:30	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 16:45	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 17:00	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 17:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 17:30	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 17:45	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 18:00	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 18:15	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 18:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 18:45	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 19:00	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 19:15	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 19:30	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 19:45	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 20:00	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 20:15	EST	3030	A	3.04	A
USGS	01646500	2019-12-08 20:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 20:45	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 21:00	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 21:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 21:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 21:45	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 22:00	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 22:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 22:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 22:45	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 23:00	EST	2970	A	3.03	A
USGS	01646500	2019-12-08 23:15	EST	2920	A	3.02	A
USGS	01646500	2019-12-08 23:30	EST	2920	A	3.02	A
USGS	01646500	2019-12-08 23:45	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 00:00	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 00:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 00:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 00:45	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 01:00	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 01:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 01:30	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 01:45	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 02:00	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 02:15	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 02:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 02:45	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 03:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 03:15	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 03:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 03:45	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 04:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 04:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 04:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 04:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 05:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 05:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 05:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 05:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 06:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 06:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 06:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 06:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 07:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 07:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 07:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 07:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 08:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 08:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 08:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 08:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 09:00	EST	2820	A	3.00	A
USGS	01646500	2019-12-09 09:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 09:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 09:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 10:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 10:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 10:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 10:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 11:00	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 11:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 11:30	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 11:45	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 12:15	EST	2870	A	3.01	A
USGS	01646500	2019-12-09 12:30	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 12:45	EST	2920	A	3.02	A
USGS	01646500	2019-12-09 13:00	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 13:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 13:30	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 13:45	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 14:00	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 14:15	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 14:30	EST	3030	A	3.04	A
USGS	01646500	2019-12-09 14:45	EST	2970	A	3.03	A
USGS	01646500	2019-12-09 15:00	EST	3030	A	3.04	A
USGS	01646500	2019-12-09 15:15	EST	3030	A	3.04	A
USGS	01646500	2019-12-09 15:30	EST	3130	A	3.06	A
USGS	01646500	2019-12-09 15:45	EST	3130	A	3.06	A
USGS	01646500	2019-12-09 16:00	EST	3190	A	3.07	A
USGS	01646500	2019-12-09 16:15	EST	3190	A	3.07	A
USGS	01646500	2019-12-09 16:30	EST	3240	A	3.08	A
USGS	01646500	2019-12-09 16:45	EST	3240	A	3.08	A
USGS	01646500	2019-12-09 17:00	EST	3300	A	3.09	A
USGS	01646500	2019-12-09 17:15	EST	3360	A	3.10	A
USGS	01646500	2019-12-09 17:30	EST	3410	A	3.11	A
USGS	01646500	2019-12-09 17:45	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 18:00	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 18:15	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 18:30	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 18:45	EST	3520	A	3.13	A
USGS	01646500	2019-12-09 19:00	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 19:15	EST	3520	A	3.13	A
USGS	01646500	2019-12-09 19:30	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 19:45	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 20:00	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 20:15	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 20:30	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 20:45	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 21:00	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 21:15	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 21:30	EST	3470	A	3.12	A
USGS	01646500	2019-12-09 21:45	EST	3520	A	3.13	A
USGS	01646500	2019-12-09 22:00	EST	3520	A	3.13	A
USGS	01646500	2019-12-09 22:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-09 22:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-09 22:45	EST	3580	A	3.14	A
USGS	01646500	2019-12-09 23:00	EST	3580	A	3.14	A
USGS	01646500	2019-12-09 23:15	EST	3580	A	3.14	A
USGS	01646500	2019-12-09 23:30	EST	3580	A	3.14	A
USGS	01646500	2019-12-09 23:45	EST	3640	A	3.15	A
USGS	01646500	2019-12-10 00:00	EST	3700	A	3.16	A
USGS	01646500	2019-12-10 00:15	EST	3700	A	3.16	A
USGS	01646500	2019-12-10 00:30	EST	3760	A	3.17	A
USGS	01646500	2019-12-10 00:45	EST	3760	A	3.17	A
USGS	01646500	2019-12-10 01:00	EST	3760	A	3.17	A
USGS	01646500	2019-12-10 01:15	EST	3760	A	3.17	A
USGS	01646500	2019-12-10 01:30	EST	3820	A	3.18	A
USGS	01646500	2019-12-10 01:45	EST	3820	A	3.18	A
USGS	01646500	2019-12-10 02:00	EST	3820	A	3.18	A
USGS	01646500	2019-12-10 02:15	EST	3820	A	3.18	A
USGS	01646500	2019-12-10 02:30	EST	3880	A	3.19	A
USGS	01646500	2019-12-10 02:45	EST	3880	A	3.19	A
USGS	01646500	2019-12-10 03:00	EST	3880	A	3.19	A
USGS	01646500	2019-12-10 03:15	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 03:30	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 03:45	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 04:00	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 04:15	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 04:30	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 04:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 05:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 05:15	EST	3940	A	3.20	A
USGS	01646500	2019-12-10 05:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 05:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 06:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 06:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 06:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 06:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 07:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 07:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 07:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 07:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 08:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 08:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 08:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 08:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 09:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 09:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 09:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 09:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 10:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 10:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 10:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 10:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 11:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 11:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 11:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 11:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 12:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 12:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 12:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 12:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 13:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 13:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 13:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 13:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 14:00	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 14:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 14:30	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 14:45	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 15:00	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 15:15	EST	4000	A	3.21	A
USGS	01646500	2019-12-10 15:30	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 15:45	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 16:00	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 16:15	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 16:30	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 16:45	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 17:00	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 17:15	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 17:30	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 17:45	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 18:00	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 18:15	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 18:30	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 18:45	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 19:00	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 19:15	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 19:30	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 19:45	EST	4060	A	3.22	A
USGS	01646500	2019-12-10 20:00	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 20:15	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 20:30	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 20:45	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 21:00	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 21:15	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 21:30	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 21:45	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 22:00	EST	4180	A	3.24	A
USGS	01646500	2019-12-10 22:15	EST	4120	A	3.23	A
USGS	01646500	2019-12-10 22:30	EST	4240	A	3.25	A
USGS	01646500	2019-12-10 22:45	EST	4180	A	3.24	A
USGS	01646500	2019-12-10 23:00	EST	4180	A	3.24	A
USGS	01646500	2019-12-10 23:15	EST	4240	A	3.25	A
USGS	01646500	2019-12-10 23:30	EST	4240	A	3.25	A
USGS	01646500	2019-12-10 23:45	EST	4240	A	3.25	A
USGS	01646500	2019-12-11 00:00	EST	4240	A	3.25	A
USGS	01646500	2019-12-11 00:15	EST	4310	A	3.26	A
USGS	01646500	2019-12-11 00:30	EST	4310	A	3.26	A
USGS	01646500	2019-12-11 00:45	EST	4370	A	3.27	A
USGS	01646500	2019-12-11 01:00	EST	4370	A	3.27	A
USGS	01646500	2019-12-11 01:15	EST	4370	A	3.27	A
USGS	01646500	2019-12-11 01:30	EST	4370	A	3.27	A
USGS	01646500	2019-12-11 01:45	EST	4370	A	3.27	A
USGS	01646500	2019-12-11 02:00	EST	4430	A	3.28	A
